CandidateID,Source,JobRole,ExperienceYears,ScreeningScore,InterviewRounds,OfferStatus,JoinedStatus,SalaryExpected,SalaryOffered,ApplicationDate,CostPerSource
C104020,LinkedIn,HR Executive,2.3,35,1,Offered,Joined,1582780,1445232,2024-10-05,8779
C104021,Naukri,Data Analyst,0.0,47,1,Rejected,Did Not Join,1459050,908246,2024-12-10,18488
C104022,Indeed,Business Analyst,0.5,44,2,Rejected,Did Not Join,763630,349535,2024-01-30,12005
C104023,Referral,Data Analyst,0.1,96,3,Rejected,Did Not Join,1182550,1353255,2023-05-28,2704
C104024,Indeed,Sales Executive,1.7,77,1,Rejected,Did Not Join,543995,407142,2024-01-27,8156
C104025,Referral,Business Analyst,2.8,68,3,Rejected,Did Not Join,426519,697205,2023-09-22,5559
C104026,LinkedIn,Business Analyst,0.2,23,2,Rejected,Did Not Join,1162836,1273163,2023-11-11,3176
C104027,Naukri,Sales Executive,3.6,56,2,Offered,Did Not Join,495105,502341,2024-06-04,1956
C104028,Indeed,Sales Executive,1.6,80,2,Rejected,Joined,1879062,1154708,2023-08-27,15137
C104029,Naukri,HR Executive,2.3,81,4,Offered,Did Not Join,1842674,1139235,2023-06-29,8633
C104030,Indeed,Backend Developer,7.1,51,1,Rejected,Did Not Join,476476,1295039,2023-01-29,959
C104031,Naukri,Product Analyst,0.2,60,1,Offered,Joined,1760377,1474134,2023-03-07,15246
C104032,Naukri,Data Analyst,4.6,28,3,Rejected,Did Not Join,1049433,518780,2024-10-21,14437
C104033,Internshala,Backend Developer,0.3,75,2,Offered,Did Not Join,1863193,1045211,2023-03-26,17060
C104034,Naukri,Frontend Developer,1.0,56,2,Offered,Did Not Join,1591674,603994,2023-11-25,17710
C104035,Internshala,HR Executive,3.8,74,2,Rejected,Joined,248473,876925,2024-02-11,16744
C104036,Internshala,HR Executive,4.7,51,2,Rejected,Did Not Join,704364,1347364,2023-12-28,10436
C104037,Referral,Product Analyst,1.4,47,3,Offered,Joined,371969,1019678,2023-01-28,2199
C104038,Indeed,Frontend Developer,1.8,22,3,Rejected,Did Not Join,473826,358258,2024-04-30,3122
C104039,LinkedIn,Data Analyst,2.5,53,2,Offered,Joined,614943,1612391,2023-01-09,15085
C104040,Campus,Marketing Associate,3.6,33,1,Rejected,Joined,387741,358724,2024-09-05,1487
C104041,Naukri,Frontend Developer,0.3,39,2,Rejected,Did Not Join,1292351,1799422,2023-01-14,19073
C104042,LinkedIn,Data Analyst,3.3,79,2,Rejected,Did Not Join,1567661,695098,2024-12-19,6272
C104043,Indeed,Business Analyst,1.3,47,2,Rejected,Did Not Join,662655,211244,2023-04-29,10928
C104044,LinkedIn,Sales Executive,1.2,32,2,Offered,Joined,998547,336649,2024-03-27,1628
C104045,LinkedIn,HR Executive,1.1,83,1,Offered,Joined,775225,1687741,2023-02-15,13805
C104046,Naukri,Data Analyst,1.4,66,2,Rejected,Did Not Join,1031564,209386,2023-03-31,8299
C104047,LinkedIn,Backend Developer,5.8,88,2,Offered,Did Not Join,666714,202312,2024-03-22,11962
C104048,Campus,Product Analyst,1.6,32,3,Rejected,Did Not Join,917398,1705726,2024-07-10,17542
C104049,Naukri,Sales Executive,6.1,45,2,Rejected,Did Not Join,474169,1074415,2023-12-23,10980
C104050,Agency,Backend Developer,0.4,66,1,Rejected,Did Not Join,295439,434734,2023-12-15,18363
C104051,Indeed,Sales Executive,2.6,10,2,Rejected,Did Not Join,1569246,440996,2023-05-27,14496
C104052,Referral,HR Executive,3.3,81,3,Rejected,Did Not Join,1920843,1761582,2023-03-18,8451
C104053,LinkedIn,Frontend Developer,2.3,12,2,Rejected,Did Not Join,793120,245536,2023-07-15,2771
C104054,Referral,Marketing Associate,1.9,23,2,Rejected,Did Not Join,1770149,1597486,2024-03-30,12501
C104055,Naukri,Frontend Developer,1.7,90,2,Rejected,Did Not Join,1828972,441051,2023-10-26,9137
C104056,Referral,Data Analyst,3.9,43,1,Rejected,Did Not Join,614079,1377103,2024-10-29,6651
C104057,Naukri,Product Analyst,3.4,79,3,Rejected,Did Not Join,1223519,958933,2023-01-08,4010
C104058,Campus,Frontend Developer,0.3,78,1,Rejected,Did Not Join,861045,751366,2023-03-17,8452
C104059,Internshala,HR Executive,3.8,60,2,Rejected,Joined,730935,457686,2023-09-08,5425
C104060,Naukri,Product Analyst,1.1,38,1,Rejected,Did Not Join,230145,1084007,2023-04-22,5441
C104061,Naukri,Data Analyst,0.6,91,1,Rejected,Did Not Join,1682354,1349780,2024-03-20,5439
C104062,Referral,Business Analyst,4.1,57,2,Rejected,Did Not Join,303894,584986,2023-05-31,3496
C104063,Naukri,Frontend Developer,1.1,88,2,Rejected,Joined,1400415,1089025,2023-02-26,14231
C104064,Campus,Frontend Developer,3.3,88,2,Rejected,Did Not Join,822990,1735101,2023-12-17,13499
C104065,Naukri,Marketing Associate,0.6,25,2,Rejected,Did Not Join,1889703,1328875,2024-04-22,2018
C104066,Naukri,Data Analyst,0.0,66,2,Rejected,Did Not Join,1907816,1603931,2024-08-13,8101
C104067,Internshala,Backend Developer,1.4,19,2,Offered,Did Not Join,841063,300897,2024-04-01,2000
C104068,Indeed,Frontend Developer,0.2,28,2,Rejected,Did Not Join,1833351,869837,2023-08-18,12124
C104069,Referral,HR Executive,2.8,76,2,Offered,Did Not Join,501937,1767186,2024-01-29,13957
C104070,Naukri,Frontend Developer,0.6,45,2,Rejected,Did Not Join,1886448,1214291,2023-09-04,14901
C104071,Indeed,Marketing Associate,1.2,13,2,Rejected,Joined,1883413,237813,2023-07-26,14489
C104072,LinkedIn,Business Analyst,0.2,84,3,Rejected,Did Not Join,1568310,755730,2023-05-24,13734
C104073,Indeed,Marketing Associate,0.7,42,1,Rejected,Did Not Join,795749,1171010,2024-04-27,2845
C104074,Indeed,Frontend Developer,3.0,37,3,Offered,Did Not Join,252470,852499,2024-05-13,2862
C104075,LinkedIn,Product Analyst,0.3,89,1,Rejected,Joined,1754743,1599817,2024-10-10,13755
C104076,LinkedIn,Backend Developer,2.1,18,1,Rejected,Joined,1447265,779735,2023-11-14,9119
C104077,Naukri,Sales Executive,5.0,84,1,Offered,Joined,1574336,187212,2023-03-31,16717
C104078,Referral,Frontend Developer,2.3,15,2,Rejected,Did Not Join,300361,1525587,2024-04-17,3741
C104079,Naukri,Data Analyst,3.3,58,1,Rejected,Joined,926183,1555382,2024-03-17,14714
C104080,Indeed,Frontend Developer,0.2,85,3,Offered,Joined,894031,803004,2024-01-22,7018
C104081,Naukri,Backend Developer,0.6,31,3,Rejected,Did Not Join,1647127,1453372,2023-10-10,9543
C104082,Indeed,Data Analyst,4.5,57,2,Rejected,Did Not Join,792813,1014104,2023-11-24,14986
C104083,Indeed,HR Executive,2.5,30,2,Offered,Joined,305879,785970,2023-09-15,17612
C104084,Naukri,Product Analyst,2.0,42,3,Rejected,Joined,705583,764912,2024-06-16,19436
C104085,Naukri,Data Analyst,2.2,90,3,Rejected,Joined,1604429,1740583,2023-10-04,6645
C104086,Naukri,Marketing Associate,1.1,65,2,Rejected,Did Not Join,533401,1624785,2023-10-19,18336
C104087,Indeed,Business Analyst,0.1,38,2,Rejected,Joined,1698022,1240230,2024-11-02,14655
C104088,Referral,Marketing Associate,3.1,62,2,Offered,Did Not Join,1231185,180246,2023-03-02,15573
C104089,Naukri,Sales Executive,2.3,49,2,Rejected,Joined,1986195,1535458,2024-08-24,12634
C104090,Indeed,Data Analyst,1.3,83,1,Offered,Joined,727016,1188027,2024-01-03,2650
C104091,Naukri,HR Executive,4.6,27,2,Offered,Did Not Join,1594231,1546967,2023-07-29,6463
C104092,LinkedIn,Frontend Developer,0.8,56,1,Rejected,Joined,682979,1455419,2024-10-17,18082
C104093,Agency,Product Analyst,0.7,22,2,Rejected,Joined,1795031,914552,2024-05-12,14643
C104094,Naukri,Data Analyst,4.1,36,2,Offered,Did Not Join,891289,1374826,2023-04-02,4841
C104095,LinkedIn,Marketing Associate,3.2,71,4,Rejected,Did Not Join,930396,471050,2024-09-11,3920
C104096,Naukri,Data Analyst,1.4,83,4,Rejected,Did Not Join,1846575,313761,2023-04-28,18557
C104097,Naukri,Data Analyst,0.3,54,2,Rejected,Joined,1941333,868715,2024-11-16,9937
C104098,Naukri,Data Analyst,0.5,12,2,Rejected,Did Not Join,1636938,245768,2023-09-05,4070
C104099,Naukri,HR Executive,2.1,31,1,Rejected,Did Not Join,917608,1399301,2023-11-07,9227
C104100,Indeed,Product Analyst,1.0,36,2,Rejected,Did Not Join,378608,302699,2023-11-11,13743
C104101,LinkedIn,Backend Developer,3.6,64,1,Rejected,Did Not Join,1058869,308881,2024-08-12,13759
C104102,LinkedIn,Backend Developer,6.0,76,1,Offered,Did Not Join,1587146,325304,2023-08-10,1647
C104103,Naukri,Data Analyst,3.3,42,2,Offered,Joined,1325427,269060,2023-12-06,16073
C104104,Naukri,HR Executive,0.9,11,1,Rejected,Joined,1329538,280190,2023-05-02,10657
C104105,Indeed,HR Executive,3.1,84,1,Rejected,Joined,582282,720981,2024-06-20,1660
C104106,Agency,Sales Executive,0.9,55,3,Rejected,Did Not Join,1853150,336591,2023-04-05,5663
C104107,Naukri,Data Analyst,0.4,83,1,Rejected,Did Not Join,1196553,1057451,2024-12-18,3359
C104108,Campus,Marketing Associate,0.1,42,1,Offered,Did Not Join,1504581,1665277,2023-01-22,7611
C104109,LinkedIn,Marketing Associate,1.0,67,1,Offered,Did Not Join,1630352,441633,2023-10-10,15929
C104110,LinkedIn,Business Analyst,4.7,16,1,Rejected,Did Not Join,226085,1226863,2024-08-13,12749
C104111,LinkedIn,Product Analyst,0.5,24,1,Rejected,Did Not Join,500230,681811,2023-10-16,2403
C104112,Naukri,Data Analyst,0.5,35,3,Rejected,Did Not Join,973855,1212737,2024-07-15,6985
C104113,Naukri,Business Analyst,7.0,20,1,Rejected,Did Not Join,1101132,1484876,2023-11-28,998
C104114,Indeed,Marketing Associate,0.1,47,3,Offered,Did Not Join,787781,904719,2024-07-30,4221
C104115,Naukri,Marketing Associate,3.1,36,1,Rejected,Did Not Join,1170690,944544,2023-02-09,13058
C104116,Campus,Data Analyst,0.8,16,2,Rejected,Did Not Join,1821112,298002,2023-08-27,5263
C104117,LinkedIn,Business Analyst,0.1,10,2,Rejected,Did Not Join,226156,995459,2024-08-05,16338
C104118,Naukri,Business Analyst,5.0,83,2,Offered,Did Not Join,416425,1397346,2024-02-20,2267
C104119,Indeed,Data Analyst,0.3,30,2,Offered,Did Not Join,925529,447873,2024-04-28,18682
C104120,Naukri,Product Analyst,1.6,88,3,Offered,Did Not Join,859236,1489259,2023-12-15,13399
C104121,LinkedIn,Sales Executive,0.6,39,1,Rejected,Joined,1451092,761431,2024-07-10,694
C104122,Indeed,Business Analyst,0.1,17,2,Offered,Did Not Join,386354,677081,2024-04-24,18511
C104123,Campus,Sales Executive,0.1,97,3,Offered,Joined,534107,1536652,2024-11-02,14018
C104124,Referral,Frontend Developer,0.2,92,1,Rejected,Did Not Join,638993,588282,2024-02-28,3472
C104125,Indeed,Product Analyst,0.1,12,1,Rejected,Did Not Join,1296695,820817,2023-01-11,6373
C104126,Indeed,Marketing Associate,2.9,64,1,Rejected,Did Not Join,660575,1639812,2023-02-08,1896
C104127,Agency,Backend Developer,1.3,24,2,Rejected,Joined,1235622,1203384,2024-05-04,14470
C104128,Naukri,Product Analyst,0.8,45,1,Rejected,Did Not Join,1087476,296363,2024-04-12,12969
C104129,Naukri,Sales Executive,1.1,15,1,Rejected,Did Not Join,562236,701586,2023-12-02,766
C104130,Naukri,Sales Executive,5.3,51,2,Rejected,Did Not Join,578784,1159680,2023-12-14,4634
C104131,Naukri,Sales Executive,4.8,59,2,Offered,Joined,346713,1558046,2023-07-12,4925
C104132,Indeed,HR Executive,2.5,27,1,Rejected,Joined,800720,1428328,2024-05-22,18177
C104133,Indeed,Product Analyst,4.3,92,1,Rejected,Did Not Join,651511,1076448,2023-07-08,18868
C104134,LinkedIn,Business Analyst,0.8,59,2,Rejected,Joined,278451,350807,2023-09-12,867
C104135,Naukri,Business Analyst,1.0,39,3,Rejected,Did Not Join,809628,1222225,2023-11-07,15054
C104136,Indeed,HR Executive,1.9,86,2,Rejected,Did Not Join,1530131,884667,2023-12-07,8948
C104137,Naukri,Business Analyst,2.0,48,3,Offered,Joined,1014968,596514,2023-02-11,13429
C104138,Indeed,HR Executive,1.3,21,2,Rejected,Did Not Join,1483825,221893,2024-07-18,11017
C104139,LinkedIn,Sales Executive,1.0,68,1,Rejected,Did Not Join,465732,1450335,2023-07-21,7638
C104140,Naukri,Data Analyst,8.6,85,2,Rejected,Did Not Join,870069,304213,2023-01-16,10652
C104141,Naukri,Product Analyst,3.4,53,3,Offered,Did Not Join,1727557,1215299,2023-06-02,6174
C104142,Naukri,Frontend Developer,1.1,97,2,Rejected,Did Not Join,1598377,1795275,2024-11-21,2105
C104143,Referral,Sales Executive,2.6,13,3,Offered,Did Not Join,1470907,1154172,2023-06-07,13190
C104144,Campus,Frontend Developer,0.6,45,4,Rejected,Did Not Join,932605,1726932,2024-06-11,17322
C104145,Indeed,Marketing Associate,0.2,57,1,Offered,Did Not Join,1505586,1622731,2024-08-01,17634
C104146,Naukri,Sales Executive,0.9,23,1,Offered,Did Not Join,594633,1633443,2024-12-22,12581
C104147,LinkedIn,Backend Developer,1.0,90,1,Rejected,Did Not Join,482437,975717,2024-08-13,12386
C104148,Indeed,Business Analyst,0.0,58,2,Rejected,Did Not Join,1040329,1412741,2024-09-05,10309
C104149,Referral,Backend Developer,3.4,76,1,Rejected,Did Not Join,1817513,993509,2024-02-02,8370
C104150,Naukri,Data Analyst,0.9,96,3,Rejected,Joined,1546260,1167402,2023-05-25,4296
C104151,Naukri,Frontend Developer,1.7,86,1,Rejected,Did Not Join,1048683,1672405,2024-03-24,13654
C104152,Indeed,Product Analyst,0.2,18,1,Rejected,Did Not Join,910787,749021,2024-07-08,10994
C104153,Naukri,Sales Executive,0.4,30,1,Rejected,Did Not Join,1964108,1121823,2024-09-10,3810
C104154,Naukri,Product Analyst,4.4,81,3,Rejected,Joined,685497,1254362,2024-11-12,7486
C104155,Naukri,Data Analyst,1.9,90,2,Rejected,Did Not Join,314383,855042,2024-12-14,10047
C104156,LinkedIn,Data Analyst,6.0,25,3,Rejected,Joined,744530,378823,2024-12-10,8374
C104157,Campus,Business Analyst,13.4,25,4,Rejected,Joined,1967365,896954,2024-01-08,8719
C104158,Agency,Data Analyst,0.9,37,2,Rejected,Did Not Join,1364889,1272367,2023-02-26,11419
C104159,LinkedIn,Sales Executive,0.7,60,1,Rejected,Did Not Join,1710077,250353,2024-12-09,2094
C104160,LinkedIn,Sales Executive,3.9,65,1,Rejected,Joined,297544,1642278,2024-07-10,16418
C104161,Naukri,Product Analyst,13.2,89,1,Rejected,Did Not Join,939885,586026,2024-01-05,18690
C104162,LinkedIn,Product Analyst,2.0,66,2,Rejected,Did Not Join,300151,546279,2023-03-14,10494
C104163,Naukri,Frontend Developer,3.2,61,1,Rejected,Did Not Join,1361033,1540122,2024-07-06,9100
C104164,Indeed,Sales Executive,3.0,55,1,Rejected,Did Not Join,715111,427359,2024-07-07,9911
C104165,LinkedIn,Backend Developer,0.9,87,2,Rejected,Joined,1781634,326099,2024-07-09,12236
C104166,Naukri,Frontend Developer,1.7,47,2,Offered,Did Not Join,594352,1432613,2024-04-09,11697
C104167,Naukri,Business Analyst,3.6,93,2,Offered,Did Not Join,735890,657303,2023-05-08,2515
C104168,Naukri,Frontend Developer,2.3,57,2,Rejected,Did Not Join,1874301,661327,2023-02-15,4328
C104169,Naukri,HR Executive,0.0,50,3,Rejected,Did Not Join,1783330,519012,2024-11-30,14593
C104170,Naukri,Product Analyst,0.8,68,2,Offered,Did Not Join,603629,603800,2023-12-20,9483
C104171,Internshala,Backend Developer,0.3,76,1,Rejected,Did Not Join,377147,222245,2024-12-22,6946
C104172,LinkedIn,Product Analyst,0.5,83,3,Rejected,Did Not Join,1642949,1767941,2023-09-13,5555
C104173,LinkedIn,HR Executive,4.7,93,4,Rejected,Did Not Join,1911388,812571,2023-01-17,14082
C104174,Campus,HR Executive,0.1,75,1,Rejected,Did Not Join,1719378,1639644,2023-12-11,8922
C104175,Internshala,Marketing Associate,0.5,36,2,Rejected,Did Not Join,1536945,1609441,2024-04-11,14234
C104176,LinkedIn,Sales Executive,0.7,41,2,Rejected,Did Not Join,1288619,1497320,2023-05-13,8804
C104177,Referral,Business Analyst,1.9,65,1,Offered,Did Not Join,1656270,1404045,2024-10-05,4132
C104178,Naukri,Data Analyst,1.5,19,3,Rejected,Did Not Join,950136,1507131,2023-08-20,12479
C104179,Naukri,HR Executive,0.5,49,1,Offered,Joined,287333,1555084,2024-07-15,14135
C104180,LinkedIn,Frontend Developer,0.4,26,3,Rejected,Did Not Join,1678932,400890,2024-11-27,861
C104181,Indeed,Data Analyst,0.5,67,2,Rejected,Did Not Join,1909547,1008292,2023-06-15,4085
C104182,Indeed,Frontend Developer,1.4,15,2,Rejected,Joined,1987442,1139312,2023-11-19,17871
C104183,Naukri,Product Analyst,0.6,48,1,Rejected,Did Not Join,718054,1556356,2024-02-18,5422
C104184,Naukri,Frontend Developer,5.9,27,1,Rejected,Did Not Join,1409814,1681241,2023-10-07,19236
C104185,Indeed,Data Analyst,1.2,82,1,Offered,Did Not Join,349779,1768247,2024-07-08,2498
C104186,Naukri,Data Analyst,0.1,81,1,Offered,Did Not Join,1904169,1708222,2024-12-16,19813
C104187,LinkedIn,Sales Executive,2.6,98,1,Rejected,Did Not Join,1438257,347080,2024-04-19,4688
C104188,Indeed,Frontend Developer,0.8,51,3,Offered,Did Not Join,1477185,310771,2023-08-29,15114
C104189,Indeed,Business Analyst,2.1,13,2,Offered,Joined,1314143,833674,2023-12-29,18005
C104190,Referral,Sales Executive,0.7,29,3,Rejected,Joined,1669806,1688816,2023-08-02,5320
C104191,Campus,Backend Developer,1.7,37,2,Rejected,Joined,1864347,1787085,2024-11-09,17747
C104192,LinkedIn,Marketing Associate,3.0,49,3,Rejected,Did Not Join,1781815,1695412,2024-03-03,7539
C104193,Indeed,Backend Developer,5.3,74,4,Rejected,Joined,1483846,355472,2023-05-29,9977
C104194,Indeed,Business Analyst,0.6,53,1,Rejected,Did Not Join,1578050,282863,2023-05-15,4704
C104195,Naukri,Sales Executive,0.8,32,3,Rejected,Did Not Join,1491032,644992,2024-02-20,7264
C104196,Naukri,Marketing Associate,1.2,66,2,Offered,Did Not Join,787119,541963,2023-11-09,10761
C104197,Naukri,Sales Executive,5.2,56,3,Rejected,Joined,1277512,1571968,2023-10-13,9876
C104198,LinkedIn,Data Analyst,4.6,22,2,Rejected,Did Not Join,215574,458108,2024-07-15,15483
C104199,Indeed,Marketing Associate,0.2,25,2,Rejected,Did Not Join,1609305,1125246,2024-08-12,11404
C104200,Referral,Product Analyst,0.3,99,1,Rejected,Did Not Join,1908007,1417015,2023-03-05,8703
C104201,Naukri,Frontend Developer,1.4,64,1,Rejected,Did Not Join,1457279,899227,2023-09-06,6706
C104202,Naukri,Backend Developer,0.2,74,2,Rejected,Did Not Join,1662801,893099,2023-08-11,11636
C104203,Agency,Marketing Associate,0.8,90,4,Rejected,Joined,1408279,644837,2024-07-24,14345
C104204,Naukri,Frontend Developer,0.3,25,2,Rejected,Did Not Join,361772,408999,2024-07-14,1344
C104205,LinkedIn,Sales Executive,2.0,46,1,Offered,Did Not Join,1033537,1455725,2023-02-21,19986
C104206,LinkedIn,Business Analyst,6.0,61,3,Offered,Did Not Join,1410880,1665956,2023-02-14,15341
C104207,LinkedIn,Marketing Associate,11.4,19,3,Rejected,Did Not Join,1028207,1734485,2023-09-06,8109
C104208,Naukri,Frontend Developer,0.9,47,1,Rejected,Did Not Join,1171215,965699,2024-03-03,18143
C104209,Naukri,Sales Executive,1.8,53,1,Rejected,Joined,1004286,1639189,2024-01-14,17652
C104210,Naukri,Sales Executive,3.9,83,1,Rejected,Did Not Join,1114794,675746,2023-03-27,6583
C104211,LinkedIn,Sales Executive,0.2,63,3,Rejected,Did Not Join,1841687,942275,2023-05-24,17104
C104212,LinkedIn,Business Analyst,2.3,60,3,Offered,Joined,712163,1559605,2023-04-29,11520
C104213,Naukri,Data Analyst,1.1,61,1,Rejected,Joined,246782,621095,2024-04-13,9540
C104214,Indeed,Business Analyst,0.5,79,1,Rejected,Did Not Join,1008522,1464028,2023-04-23,4870
C104215,Referral,Business Analyst,1.0,68,3,Rejected,Did Not Join,1537881,192157,2024-06-09,14330
C104216,Naukri,Product Analyst,0.2,22,3,Offered,Did Not Join,610110,1613165,2024-08-08,11224
C104217,LinkedIn,Backend Developer,2.4,50,3,Rejected,Did Not Join,705605,1290790,2024-04-10,5592
C104218,Indeed,Sales Executive,0.6,21,2,Offered,Did Not Join,830553,414563,2024-03-28,19657
C104219,Naukri,Frontend Developer,0.7,59,1,Offered,Did Not Join,1294876,1504605,2023-08-28,17337
C104220,Naukri,Marketing Associate,0.3,66,2,Rejected,Did Not Join,552810,287922,2024-11-30,4473
C104221,Indeed,Backend Developer,4.0,59,1,Rejected,Did Not Join,1293241,1628810,2024-05-28,2057
C104222,Campus,Sales Executive,1.4,66,3,Offered,Joined,894912,921550,2023-01-04,2224
C104223,Referral,HR Executive,1.7,63,2,Offered,Did Not Join,1969224,1307703,2023-06-28,19077
C104224,LinkedIn,Business Analyst,1.7,75,3,Rejected,Did Not Join,1700442,350731,2024-03-08,16018
C104225,Indeed,HR Executive,1.1,17,2,Rejected,Joined,1492148,1769383,2024-07-12,8706
C104226,Naukri,Sales Executive,0.4,72,3,Rejected,Did Not Join,1041077,215224,2024-12-12,19352
C104227,Indeed,Backend Developer,2.7,18,1,Rejected,Did Not Join,839234,1181695,2023-09-11,5572
C104228,LinkedIn,Frontend Developer,0.3,69,2,Offered,Did Not Join,632572,1548664,2023-07-12,19913
C104229,Naukri,Backend Developer,0.2,72,2,Rejected,Did Not Join,1561537,465641,2024-01-28,13034
C104230,Indeed,Product Analyst,2.5,81,1,Rejected,Did Not Join,1766075,1122698,2023-09-24,9484
C104231,LinkedIn,Frontend Developer,0.5,12,3,Rejected,Did Not Join,1545353,1107272,2023-04-08,17451
C104232,Naukri,Frontend Developer,0.7,82,2,Offered,Did Not Join,510864,1650137,2023-01-27,11427
C104233,Campus,Sales Executive,1.3,22,2,Rejected,Did Not Join,1215198,1349360,2024-06-26,17143
C104234,Naukri,Data Analyst,1.2,18,3,Rejected,Joined,880000,1219547,2023-09-19,9807
C104235,Naukri,Sales Executive,2.5,98,3,Offered,Did Not Join,957113,1108621,2024-08-08,15787
C104236,Naukri,Business Analyst,2.0,61,2,Offered,Did Not Join,1824721,742562,2023-10-23,7972
C104237,Referral,Backend Developer,2.1,71,3,Rejected,Did Not Join,730053,1679144,2023-05-22,1344
C104238,Indeed,Frontend Developer,2.5,17,1,Rejected,Did Not Join,1198501,1303507,2024-10-16,10306
